"","Text_ID","Sentence_Number","text"
"1259",13,82,"they have a large rural population and a very bad record on waste collection and disposal' the irish counterpart of the bpf lobbied unsuccessfully of course against the plastax"
"1260",13,83,"now the bpf must consider whether it might arrive here - although ms gick is quite confident that it will not"
"1261",13,84,"'the only other european state which taxes plastic bags is denmark which has a tax on all packaging - and a similar problem to that of ireland with a big rural population and not enough recycling"
"1262",13,85,"and there have been complaints from other european union states that the tax creates a distortion in the market and so is against eu rules' however european states have found a variety of ways to encourage recycling"
"1263",13,86,"in belgium supermarkets encourage re-use of their carrier bags by crediting shoppers with points on their loyalty cards"
"1264",13,87,"in finland supermarkets pay a levy on the amount of plastic bags used with the proceeds funding recycling"
"1265",13,88,"germany has been making advances in recycling for years"
"1266",13,89,"in 1991 store chains there were ordered to pay a levy to a recycling company in return displaying the gruner punkt (green dot) on their products"
"1267",13,90,"plastic bags have to be bought at the checkout for about 30p though environmentally-friendly shoppers prefer cloth or wicker bags"
"1268",13,91,"the dutch are keen on recycling their carrier bags"
"1269",13,92,"they incinerate the bags in accordance with strict environmental rules and use the resulting energy to heat hospitals"
"1270",13,93,"other states such as portugal and greece are like ireland laggards in the recycling stakes"
"1271",13,94,"for members of the bpf any tax on carrier bags is sure to be bad news"
"1272",13,95,"but environmental groups feel that they are absolutely the way to go - setting up the way for a radical clash of objectives in the years ahead"
"1273",13,96,"in fact for mr childs at friends of the earth taxing plastic bags barely begins to scratch the surface of the problem - which in britain is huge but largely hidden from our daily sight just as we tuck those bags away in kitchen cupboards and drawers"
"1274",13,97,"the problem is this by 2020 according to an eu directive that the uk has agreed to we must only send one-third of our waste to landfill"
"1275",13,98,"that means either recycling or incinerating the other two-thirds (or since landfill space is running out especially in the south-east even more) but incinerators are unpopular at least with the people who have to live near them"
"1276",13,99,"so the answer is to recycle"
"1277",13,100,"and britons do far too little of that"
"1278",13,101,"'our fear is that governments put forward ideas for problems which are high-profile but aren't part of a decent waste recycling strategy' said mr childs"
"1279",13,102,"'the irish we hear want to burn all their waste to meet the 2020 directive - so we think that this plastax is more like a diversion from what needs to be done and from their dirty waste disposal schemes"
